Optimization Algorithm: Original NSGA-III
Population Size: 100, Maximum Generations: 200
Crossover Probability: 0.9, Mutation Probability: 0.1, ALO Probability: 0.3
Using OBL Initialization: Yes

=== Optimization Log ===
Generation 74: {'gen': 74, 'evals': 200, 'avg': array([-3.19980559e+07, -3.22303427e+07,  8.70000000e+17]), 'std': array([8.29466064e+07, 8.35782939e+07, 3.36303434e+17]), 'min': array([-2.67557225e+08, -2.63666581e+08,  9.26546224e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 75: {'gen': 75, 'evals': 200, 'avg': array([-2.56146285e+07, -2.46905819e+07,  9.00000000e+17]), 'std': array([7.68742985e+07, 7.42739458e+07, 3.00000000e+17]), 'min': array([-2.65998304e+08, -2.62492646e+08,  9.26688129e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 76: {'gen': 76, 'evals': 200, 'avg': array([-3.86239901e+07, -3.66139182e+07,  8.50000000e+17]), 'std': array([9.19866876e+07, 8.73513817e+07, 3.57071421e+17]), 'min': array([-2.67156916e+08, -2.65423075e+08,  9.25310020e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 77: {'gen': 77, 'evals': 200, 'avg': array([-3.01846286e+07, -3.03064659e+07,  8.80000000e+17]), 'std': array([8.17961927e+07, 8.21029890e+07, 3.24961536e+17]), 'min': array([-2.66432654e+08, -2.63037081e+08,  9.22198282e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 78: {'gen': 78, 'evals': 200, 'avg': array([-3.07735396e+07, -3.02649836e+07,  8.80000000e+17]), 'std': array([8.33794128e+07, 8.19763159e+07, 3.24961536e+17]), 'min': array([-2.68275595e+08, -2.59854535e+08,  9.23453288e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 79: {'gen': 79, 'evals': 200, 'avg': array([-2.07103252e+07, -1.97066074e+07,  9.20000000e+17]), 'std': array([7.02787369e+07, 6.69397765e+07, 2.71293199e+17]), 'min': array([-2.69870645e+08, -2.67263566e+08,  9.23200141e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 80: {'gen': 80, 'evals': 200, 'avg': array([-2.02955592e+07, -1.94522067e+07,  9.20000000e+17]), 'std': array([6.89013563e+07, 6.60330926e+07, 2.71293199e+17]), 'min': array([-2.65543792e+08, -2.55228651e+08,  9.21105933e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 81: {'gen': 81, 'evals': 200, 'avg': array([-2.52282987e+07, -2.46047854e+07,  9.00000000e+17]), 'std': array([7.57626953e+07, 7.38967466e+07, 3.00000000e+17]), 'min': array([-2.71243566e+08, -2.56197553e+08,  9.23956558e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 82: {'gen': 82, 'evals': 200, 'avg': array([-4.89657120e+07, -5.01822395e+07,  8.00000000e+17]), 'std': array([9.83462034e+07, 1.00451147e+08, 4.00000000e+17]), 'min': array([-2.68938260e+08, -2.64711063e+08,  9.23578339e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 83: {'gen': 83, 'evals': 200, 'avg': array([-4.34291107e+07, -4.23032841e+07,  8.30000000e+17]), 'std': array([9.61373908e+07, 9.35742177e+07, 3.75632799e+17]), 'min': array([-2.72281018e+08, -2.64676644e+08,  9.23422756e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 84: {'gen': 84, 'evals': 200, 'avg': array([-4.00916628e+07, -3.95377185e+07,  8.40000000e+17]), 'std': array([9.20940194e+07, 9.06982368e+07, 3.66606056e+17]), 'min': array([-2.72238769e+08, -2.63820472e+08,  9.14170758e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 85: {'gen': 85, 'evals': 200, 'avg': array([-4.51894836e+07, -4.47438110e+07,  8.20000000e+17]), 'std': array([9.66218259e+07, 9.57572142e+07, 3.84187454e+17]), 'min': array([-2.71458718e+08, -2.58783976e+08,  9.14332311e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 86: {'gen': 86, 'evals': 200, 'avg': array([-3.95888774e+07, -4.03585613e+07,  8.40000000e+17]), 'std': array([9.08459296e+07, 9.25256537e+07, 3.66606056e+17]), 'min': array([-2.70973068e+08, -2.63209507e+08,  9.25722571e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 87: {'gen': 87, 'evals': 200, 'avg': array([-4.77307621e+07, -4.68780356e+07,  8.10000000e+17]), 'std': array([9.86284362e+07, 9.70734854e+07, 3.92300905e+17]), 'min': array([-2.70613979e+08, -2.63106736e+08,  9.22673544e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 88: {'gen': 88, 'evals': 200, 'avg': array([-4.54565018e+07, -4.43971210e+07,  8.20000000e+17]), 'std': array([9.71127585e+07, 9.50397631e+07, 3.84187454e+17]), 'min': array([-2.69453601e+08, -2.63642644e+08,  9.21987173e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 89: {'gen': 89, 'evals': 200, 'avg': array([-5.85487093e+07, -5.75019149e+07,  7.70000000e+17]), 'std': array([1.07291520e+08, 1.05396236e+08, 4.20832508e+17]), 'min': array([-2.71482761e+08, -2.66451042e+08,  9.23331780e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 90: {'gen': 90, 'evals': 200, 'avg': array([-4.86055329e+07, -4.87123550e+07,  8.10000000e+17]), 'std': array([1.00494926e+08, 1.00618789e+08, 3.92300905e+17]), 'min': array([-2.72522500e+08, -2.65117473e+08,  9.22243077e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 91: {'gen': 91, 'evals': 200, 'avg': array([-5.95109993e+07, -5.62042983e+07,  7.70000000e+17]), 'std': array([1.08997948e+08, 1.03112856e+08, 4.20832508e+17]), 'min': array([-2.72488578e+08, -2.59331284e+08,  9.22234968e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 92: {'gen': 92, 'evals': 200, 'avg': array([-4.46033438e+07, -4.19527759e+07,  8.30000000e+17]), 'std': array([9.85933824e+07, 9.28383832e+07, 3.75632799e+17]), 'min': array([-2.71435671e+08, -2.63523524e+08,  9.26346809e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 93: {'gen': 93, 'evals': 200, 'avg': array([-3.35537883e+07, -3.14771728e+07,  8.70000000e+17]), 'std': array([8.68591569e+07, 8.16355957e+07, 3.36303434e+17]), 'min': array([-2.71460550e+08, -2.58916367e+08,  9.13808482e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 94: {'gen': 94, 'evals': 200, 'avg': array([-2.59999178e+07, -2.47234176e+07,  9.00000000e+17]), 'std': array([7.80377058e+07, 7.42346490e+07, 3.00000000e+17]), 'min': array([-2.71384838e+08, -2.59872336e+08,  9.26557749e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 95: {'gen': 95, 'evals': 200, 'avg': array([-2.08650753e+07, -1.94676784e+07,  9.20000000e+17]), 'std': array([7.07771377e+07, 6.60870420e+07, 2.71293199e+17]), 'min': array([-2.70109049e+08, -2.55147949e+08,  9.29490817e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 96: {'gen': 96, 'evals': 200, 'avg': array([-1.84282352e+07, -1.74004457e+07,  9.30000000e+17]), 'std': array([6.72023231e+07, 6.34865558e+07, 2.55147016e+17]), 'min': array([-2.70388384e+08, -2.56037626e+08,  9.27464985e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 97: {'gen': 97, 'evals': 200, 'avg': array([-1.48744695e+07, -1.49493245e+07,  9.40000000e+17]), 'std': array([5.90774306e+07, 5.92435339e+07, 2.37486842e+17]), 'min': array([-2.68958165e+08, -2.61622841e+08,  9.24830687e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 98: {'gen': 98, 'evals': 200, 'avg': array([-5.31636088e+06, -4.65750128e+06,  9.80000000e+17]), 'std': array([3.72153457e+07, 3.27508021e+07, 1.40000000e+17]), 'min': array([-2.67564416e+08, -2.54888071e+08,  9.26836744e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 99: {'gen': 99, 'evals': 200, 'avg': array([-2.42578663e+07, -2.38295440e+07,  9.00000000e+17]), 'std': array([7.29810587e+07, 7.16575897e+07, 3.00000000e+17]), 'min': array([-2.67381723e+08, -2.55059381e+08,  9.24205456e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 100: {'gen': 100, 'evals': 200, 'avg': array([-3.19775362e+07, -3.11664954e+07,  8.70000000e+17]), 'std': array([8.30134662e+07, 8.08897245e+07, 3.36303434e+17]), 'min': array([-2.70844286e+08, -2.60850800e+08,  9.23462817e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 101: {'gen': 101, 'evals': 200, 'avg': array([-3.22274731e+07, -3.12761836e+07,  8.70000000e+17]), 'std': array([8.34834156e+07, 8.11857117e+07, 3.36303434e+17]), 'min': array([-2.73532782e+08, -2.62456080e+08,  9.23029206e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 102: {'gen': 102, 'evals': 200, 'avg': array([-4.66322454e+07, -4.73718687e+07,  8.10000000e+17]), 'std': array([9.64115138e+07, 9.79761610e+07, 3.92300905e+17]), 'min': array([-2.74043641e+08, -2.62116960e+08,  9.19915732e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 103: {'gen': 103, 'evals': 200, 'avg': array([-3.70588557e+07, -3.76351255e+07,  8.50000000e+17]), 'std': array([8.83070602e+07, 8.98864543e+07, 3.57071421e+17]), 'min': array([-2.73015951e+08, -2.64339689e+08,  9.19483177e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 104: {'gen': 104, 'evals': 200, 'avg': array([-4.68054834e+07, -4.72324357e+07,  8.10000000e+17]), 'std': array([9.67799185e+07, 9.76802058e+07, 3.92300905e+17]), 'min': array([-2.74196286e+08, -2.64306588e+08,  9.22944003e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 105: {'gen': 105, 'evals': 200, 'avg': array([-4.25967607e+07, -4.29747886e+07,  8.30000000e+17]), 'std': array([9.43294294e+07, 9.50443568e+07, 3.75632799e+17]), 'min': array([-2.74170235e+08, -2.68656882e+08,  9.27487455e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 106: {'gen': 106, 'evals': 200, 'avg': array([-7.52221728e+07, -7.44636401e+07,  7.00000000e+17]), 'std': array([1.15123147e+08, 1.14048427e+08, 4.58257569e+17]), 'min': array([-2.74107793e+08, -2.68415455e+08,  9.27321915e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 107: {'gen': 107, 'evals': 200, 'avg': array([-7.88429588e+07, -7.85087608e+07,  6.90000000e+17]), 'std': array([1.17858850e+08, 1.17248629e+08, 4.62493243e+17]), 'min': array([-2.73447439e+08, -2.73590858e+08,  9.26093397e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 108: {'gen': 108, 'evals': 200, 'avg': array([-5.89794370e+07, -5.76124956e+07,  7.70000000e+17]), 'std': array([1.08023999e+08, 1.05587724e+08, 4.20832508e+17]), 'min': array([-2.72418327e+08, -2.73310555e+08,  9.25920510e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 109: {'gen': 109, 'evals': 200, 'avg': array([-4.56842021e+07, -4.60472784e+07,  8.20000000e+17]), 'std': array([9.76920408e+07, 9.83417376e+07, 3.84187454e+17]), 'min': array([-2.71495300e+08, -2.69271299e+08,  9.26029976e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 110: {'gen': 110, 'evals': 200, 'avg': array([-2.77459657e+07, -2.80673056e+07,  8.90000000e+17]), 'std': array([7.90300827e+07, 7.98871132e+07, 3.12889757e+17]), 'min': array([-2.70205392e+08, -2.68658453e+08,  9.24175633e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 111: {'gen': 111, 'evals': 200, 'avg': array([-3.46365622e+07, -3.58326071e+07,  8.60000000e+17]), 'std': array([8.60467815e+07, 8.88992896e+07, 3.46987031e+17]), 'min': array([-2.70407332e+08, -2.68919692e+08,  9.32495568e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 112: {'gen': 112, 'evals': 200, 'avg': array([-4.20208657e+07, -4.18434677e+07,  8.30000000e+17]), 'std': array([9.30868983e+07, 9.28416920e+07, 3.75632799e+17]), 'min': array([-2.70044982e+08, -2.68542104e+08,  9.31958545e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 113: {'gen': 113, 'evals': 200, 'avg': array([-5.74647407e+07, -5.69737791e+07,  7.70000000e+17]), 'std': array([1.05317536e+08, 1.04638058e+08, 4.20832508e+17]), 'min': array([-2.70014165e+08, -2.71796413e+08,  9.32638649e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 114: {'gen': 114, 'evals': 200, 'avg': array([-4.3186300e+07, -4.2850782e+07,  8.3000000e+17]), 'std': array([9.55197929e+07, 9.48833720e+07, 3.75632799e+17]), 'min': array([-2.69727357e+08, -2.72744586e+08,  9.32596448e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 115: {'gen': 115, 'evals': 200, 'avg': array([-4.66988858e+07, -4.84936416e+07,  8.10000000e+17]), 'std': array([9.66355850e+07, 1.00267347e+08, 3.92300905e+17]), 'min': array([-2.73012468e+08, -2.72901235e+08,  9.32534510e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 116: {'gen': 116, 'evals': 200, 'avg': array([-3.78825568e+07, -3.73911029e+07,  8.50000000e+17]), 'std': array([9.02781239e+07, 8.93439976e+07, 3.57071421e+17]), 'min': array([-2.72264694e+08, -2.65364234e+08,  9.34851385e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 117: {'gen': 117, 'evals': 200, 'avg': array([-3.51305118e+07, -3.54495577e+07,  8.60000000e+17]), 'std': array([8.72708557e+07, 8.80206516e+07, 3.46987031e+17]), 'min': array([-2.73676208e+08, -2.63832225e+08,  9.34988057e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 118: {'gen': 118, 'evals': 200, 'avg': array([-3.10127585e+07, -2.98308770e+07,  8.80000000e+17]), 'std': array([8.40490173e+07, 8.11119301e+07, 3.24961536e+17]), 'min': array([-2.72219854e+08, -2.62583804e+08,  9.35039368e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 119: {'gen': 119, 'evals': 200, 'avg': array([-4.00912073e+07, -3.94441360e+07,  8.40000000e+17]), 'std': array([9.21186781e+07, 9.07080905e+07, 3.66606056e+17]), 'min': array([-2.73108752e+08, -2.62809932e+08,  9.35009900e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 120: {'gen': 120, 'evals': 200, 'avg': array([-2.59888539e+07, -2.52874400e+07,  9.00000000e+17]), 'std': array([7.80242352e+07, 7.59213925e+07, 3.00000000e+17]), 'min': array([-2.73078691e+08, -2.64456393e+08,  9.30551448e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 121: {'gen': 121, 'evals': 200, 'avg': array([-3.30964096e+07, -3.24510987e+07,  8.70000000e+17]), 'std': array([8.57782532e+07, 8.40537946e+07, 3.36303434e+17]), 'min': array([-2.72364016e+08, -2.63734593e+08,  9.35386944e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 122: {'gen': 122, 'evals': 200, 'avg': array([-1.78962995e+07, -1.77798215e+07,  9.30000000e+17]), 'std': array([6.53362558e+07, 6.48719131e+07, 2.55147016e+17]), 'min': array([-2.74279565e+08, -2.64172920e+08,  9.36360052e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 123: {'gen': 123, 'evals': 200, 'avg': array([-3.51298063e+07, -3.51485451e+07,  8.60000000e+17]), 'std': array([8.73571120e+07, 8.72831036e+07, 3.46987031e+17]), 'min': array([-2.74543558e+08, -2.64124387e+08,  9.35831942e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 124: {'gen': 124, 'evals': 200, 'avg': array([-3.20746280e+07, -3.30273112e+07,  8.70000000e+17]), 'std': array([8.33565474e+07, 8.54907788e+07, 3.36303434e+17]), 'min': array([-2.74089018e+08, -2.63845341e+08,  9.35393492e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 125: {'gen': 125, 'evals': 200, 'avg': array([-3.81823596e+07, -3.67931864e+07,  8.50000000e+17]), 'std': array([9.11586776e+07, 8.78543592e+07, 3.57071421e+17]), 'min': array([-2.74399727e+08, -2.64315452e+08,  9.37806738e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 126: {'gen': 126, 'evals': 200, 'avg': array([-3.54294077e+07, -3.46700576e+07,  8.60000000e+17]), 'std': array([8.81206254e+07, 8.60939641e+07, 3.46987031e+17]), 'min': array([-2.74044522e+08, -2.64263153e+08,  9.33223618e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 127: {'gen': 127, 'evals': 200, 'avg': array([-3.09895091e+07, -3.00152738e+07,  8.80000000e+17]), 'std': array([8.40590394e+07, 8.13998205e+07, 3.24961536e+17]), 'min': array([-2.74227485e+08, -2.70361889e+08,  9.37976252e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 128: {'gen': 128, 'evals': 200, 'avg': array([-3.02461327e+07, -2.94511648e+07,  8.80000000e+17]), 'std': array([8.20524662e+07, 8.00055615e+07, 3.24961536e+17]), 'min': array([-2.74243990e+08, -2.73481400e+08,  9.37917774e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 129: {'gen': 129, 'evals': 200, 'avg': array([-4.86780196e+07, -4.62813903e+07,  8.10000000e+17]), 'std': array([1.00621586e+08, 9.57942396e+07, 3.92300905e+17]), 'min': array([-2.74235878e+08, -2.70669441e+08,  9.32684846e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 130: {'gen': 130, 'evals': 200, 'avg': array([-6.81803445e+07, -6.74280288e+07,  7.30000000e+17]), 'std': array([1.12411830e+08, 1.11062144e+08, 4.43959458e+17]), 'min': array([-2.74259838e+08, -2.64556148e+08,  9.31899490e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 131: {'gen': 131, 'evals': 200, 'avg': array([-5.69003165e+07, -5.45863260e+07,  7.80000000e+17]), 'std': array([1.07349741e+08, 1.02879817e+08, 4.14246304e+17]), 'min': array([-2.74272056e+08, -2.61058387e+08,  9.32664993e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 132: {'gen': 132, 'evals': 200, 'avg': array([-4.90415974e+07, -4.79522208e+07,  8.10000000e+17]), 'std': array([1.01451570e+08, 9.90959402e+07, 3.92300905e+17]), 'min': array([-2.74270953e+08, -2.61839542e+08,  9.31227227e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 133: {'gen': 133, 'evals': 200, 'avg': array([-2.52968683e+07, -2.55182052e+07,  9.00000000e+17]), 'std': array([7.61288786e+07, 7.66102272e+07, 3.00000000e+17]), 'min': array([-2.74353294e+08, -2.68068778e+08,  9.31675871e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 134: {'gen': 134, 'evals': 200, 'avg': array([-4.53040945e+07, -4.52343893e+07,  8.20000000e+17]), 'std': array([9.69247357e+07, 9.67975133e+07, 3.84187454e+17]), 'min': array([-2.71521420e+08, -2.69501515e+08,  9.26463900e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 135: {'gen': 135, 'evals': 200, 'avg': array([-3.82843009e+07, -3.84803884e+07,  8.50000000e+17]), 'std': array([9.13595819e+07, 9.16459597e+07, 3.57071421e+17]), 'min': array([-2.74394008e+08, -2.69592764e+08,  9.26357496e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 136: {'gen': 136, 'evals': 200, 'avg': array([-3.51507363e+07, -3.56355630e+07,  8.60000000e+17]), 'std': array([8.72889136e+07, 8.84394151e+07, 3.46987031e+17]), 'min': array([-2.74431550e+08, -2.66137925e+08,  9.26334310e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 137: {'gen': 137, 'evals': 200, 'avg': array([-3.40757384e+07, -3.56638234e+07,  8.60000000e+17]), 'std': array([8.46398481e+07, 8.84967292e+07, 3.46987031e+17]), 'min': array([-2.74418667e+08, -2.68263672e+08,  9.30550711e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 138: {'gen': 138, 'evals': 200, 'avg': array([-3.77119987e+07, -3.81680633e+07,  8.50000000e+17]), 'std': array([8.99202205e+07, 9.09610083e+07, 3.57071421e+17]), 'min': array([-2.72527931e+08, -2.69352695e+08,  9.30514773e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 139: {'gen': 139, 'evals': 200, 'avg': array([-2.92833176e+07, -3.08204945e+07,  8.80000000e+17]), 'std': array([7.95160864e+07, 8.35120109e+07, 3.24961536e+17]), 'min': array([-2.73007042e+08, -2.67042913e+08,  9.32538736e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 140: {'gen': 140, 'evals': 200, 'avg': array([-2.72113321e+07, -2.82409792e+07,  8.90000000e+17]), 'std': array([7.75626303e+07, 8.04139362e+07, 3.12889757e+17]), 'min': array([-2.72866077e+08, -2.72628614e+08,  9.29757416e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 141: {'gen': 141, 'evals': 200, 'avg': array([-3.94284042e+07, -3.90583264e+07,  8.40000000e+17]), 'std': array([9.05572055e+07, 8.97019130e+07, 3.66606056e+17]), 'min': array([-2.66279833e+08, -2.65299558e+08,  9.29753441e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 142: {'gen': 142, 'evals': 200, 'avg': array([-4.92837285e+07, -5.01746489e+07,  8.00000000e+17]), 'std': array([9.87392252e+07, 1.00598436e+08, 4.00000000e+17]), 'min': array([-2.65760927e+08, -2.65647621e+08,  9.29845855e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 143: {'gen': 143, 'evals': 200, 'avg': array([-4.20241105e+07, -4.29267427e+07,  8.30000000e+17]), 'std': array([9.30992709e+07, 9.50022579e+07, 3.75632799e+17]), 'min': array([-2.74253716e+08, -2.65690790e+08,  9.29844493e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 144: {'gen': 144, 'evals': 200, 'avg': array([-4.15758982e+07, -4.19053828e+07,  8.30000000e+17]), 'std': array([9.22776907e+07, 9.28384040e+07, 3.75632799e+17]), 'min': array([-2.74253723e+08, -2.65890846e+08,  9.32498507e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 145: {'gen': 145, 'evals': 200, 'avg': array([-4.28842288e+07, -4.26560518e+07,  8.30000000e+17]), 'std': array([9.50950317e+07, 9.43391693e+07, 3.75632799e+17]), 'min': array([-2.74255506e+08, -2.65064953e+08,  9.34455888e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 146: {'gen': 146, 'evals': 200, 'avg': array([-3.96403313e+07, -3.90245822e+07,  8.40000000e+17]), 'std': array([9.11742200e+07, 8.97228861e+07, 3.66606056e+17]), 'min': array([-2.74225637e+08, -2.62886894e+08,  9.34112955e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 147: {'gen': 147, 'evals': 200, 'avg': array([-5.86745984e+07, -5.71168981e+07,  7.70000000e+17]), 'std': array([1.07697280e+08, 1.04669793e+08, 4.20832508e+17]), 'min': array([-2.74605592e+08, -2.73733584e+08,  9.35999299e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 148: {'gen': 148, 'evals': 200, 'avg': array([-7.20055822e+07, -7.07217444e+07,  7.20000000e+17]), 'std': array([1.15816037e+08, 1.13500408e+08, 4.48998886e+17]), 'min': array([-2.74561703e+08, -2.73733066e+08,  9.34822209e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 149: {'gen': 149, 'evals': 200, 'avg': array([-5.05769162e+07, -4.77146413e+07,  8.10000000e+17]), 'std': array([1.04573771e+08, 9.86024390e+07, 3.92300905e+17]), 'min': array([-2.74600726e+08, -2.73551872e+08,  9.34808216e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 150: {'gen': 150, 'evals': 200, 'avg': array([-3.09025390e+07, -3.03191831e+07,  8.80000000e+17]), 'std': array([8.39365699e+07, 8.21996381e+07, 3.24961536e+17]), 'min': array([-2.74594274e+08, -2.70332842e+08,  9.34649993e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 151: {'gen': 151, 'evals': 200, 'avg': array([-4.78520077e+07, -4.77584267e+07,  8.10000000e+17]), 'std': array([9.89432931e+07, 9.88628319e+07, 3.92300905e+17]), 'min': array([-2.74578472e+08, -2.71055651e+08,  9.34442155e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 152: {'gen': 152, 'evals': 200, 'avg': array([-5.85466239e+07, -5.83231872e+07,  7.70000000e+17]), 'std': array([1.07304095e+08, 1.06842614e+08, 4.20832508e+17]), 'min': array([-2.74220021e+08, -2.69882225e+08,  9.34407765e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 153: {'gen': 153, 'evals': 200, 'avg': array([-4.69222571e+07, -4.51470577e+07,  8.20000000e+17]), 'std': array([1.00293914e+08, 9.65163026e+07, 3.84187454e+17]), 'min': array([-2.74287144e+08, -2.69175117e+08,  9.34208595e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 154: {'gen': 154, 'evals': 200, 'avg': array([-3.35015695e+07, -3.23429055e+07,  8.70000000e+17]), 'std': array([8.67750648e+07, 8.38322142e+07, 3.36303434e+17]), 'min': array([-2.74239367e+08, -2.70773461e+08,  9.34175823e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 155: {'gen': 155, 'evals': 200, 'avg': array([-4.30052393e+07, -4.33506929e+07,  8.30000000e+17]), 'std': array([9.53095811e+07, 9.58407739e+07, 3.75632799e+17]), 'min': array([-2.74345899e+08, -2.70863168e+08,  9.34123672e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 156: {'gen': 156, 'evals': 200, 'avg': array([-4.83459846e+07, -4.76292349e+07,  8.10000000e+17]), 'std': array([1.00146616e+08, 9.85287253e+07, 3.92300905e+17]), 'min': array([-2.74504481e+08, -2.71124456e+08,  9.34092882e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 157: {'gen': 157, 'evals': 200, 'avg': array([-5.23644628e+07, -5.02371107e+07,  8.00000000e+17]), 'std': array([1.04912133e+08, 1.00576475e+08, 4.00000000e+17]), 'min': array([-2.74536690e+08, -2.67021891e+08,  9.34852309e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 158: {'gen': 158, 'evals': 200, 'avg': array([-6.05285102e+07, -6.12536959e+07,  7.60000000e+17]), 'std': array([1.08010017e+08, 1.09061658e+08, 4.27083130e+17]), 'min': array([-2.74558423e+08, -2.70210836e+08,  9.33599869e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 159: {'gen': 159, 'evals': 200, 'avg': array([-4.56517786e+07, -4.56197544e+07,  8.20000000e+17]), 'std': array([9.77029725e+07, 9.74101395e+07, 3.84187454e+17]), 'min': array([-2.74541420e+08, -2.63192701e+08,  9.38067819e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
